city_id,city_name,state
1313,Kishtwar,15
1314,Kud,15
1315,Kukernag,15
1316,Kulgam,15
1317,Kunzer,15
1318,Kupwara,15
1319,Lakhenpur,15
1320,Leh,15
1321,Magam,15
1322,Mattan,15
1323,Naushehra,15
1324,Pahalgam,15
1325,Pampore,15
1326,Parole,15
1327,Pattan,15
1328,Pulwama,15
1329,Punch,15
1330,Qazigund,15
1331,Rajauri,15
1332,Ramban,15
1333,Ramgarh,15
1334,Ramnagar,15
1335,Ranbirsingh Pora,15
1336,Reasi,15
1337,Rehambal,15
1338,Samba,15
1339,Shupiyan,15
1340,Sopur,15
1341,Srinagar,15
1342,Sumbal,15
1343,Sunderbani,15
1344,Talwara,15
1345,Thanamandi,15
1346,Tral,15
1347,Udhampur,15
1348,Uri,15
1349,Vijaypur,15
1350,Adityapur,16
1351,Amlabad,16
1352,Angarpathar,16
1353,Ara,16
1354,Babua Kalan,16
1355,Bagbahra,16
1356,Baliapur,16
1357,Baliari,16
1358,Balkundra,16
1359,Bandhgora,16
1360,Barajamda,16
1361,Barhi,16
1362,Barka Kana,16
1363,Barki Saraiya,16
1364,Barughutu,16
1365,Barwadih,16
1366,Basaria,16
1367,Basukinath,16
1368,Bermo,16
1369,Bhagatdih,16
1370,Bhaurah,16
1371,Bhojudih,16
1372,Bhuli,16
1373,Bokaro,16
1374,Borio Bazar,16
1375,Bundu,16
1376,Chaibasa,16
1377,Chaitudih,16
1378,Chakradharpur,16
1379,Chakulia,16
1380,Chandaur,16
1381,Chandil,16
1382,Chandrapura,16
1383,Chas,16
1384,Chatra,16
1385,Chhatatanr,16
1386,Chhotaputki,16
1387,Chiria,16
1388,Chirkunda,16
1389,Churi,16
1390,Daltenganj,16
1391,Danguwapasi,16
1392,Dari,16
1393,Deoghar,16
1394,Deorikalan,16
1395,Devghar,16
1396,Dhanbad,16
1397,Dhanwar,16
1398,Dhaunsar,16
1399,Dugda,16
1400,Dumarkunda,16
1401,Dumka,16
1402,Egarkunr,16
1403,Gadhra,16
1404,Garwa,16
1405,Ghatsila,16
1406,Ghorabandha,16
1407,Gidi,16
1408,Giridih,16
1409,Gobindpur,16
1410,Godda,16
1411,Godhar,16
1412,Golphalbari,16
1413,Gomoh,16
1414,Gua,16
1415,Gumia,16
1416,Gumla,16
1417,Haludbani,16
1418,Hazaribag,16
1419,Hesla,16
1420,Husainabad,16
1421,Isri,16
1422,Jadugora,16
1423,Jagannathpur,16
1424,Jamadoba,16
1425,Jamshedpur,16
1426,Jamtara,16
1427,Jarangdih,16
1428,Jaridih,16
1429,Jasidih,16
1430,Jena,16
1431,Jharia,16
1432,Jharia Khas,16
1433,Jhinkpani,16
1434,Jhumri Tilaiya,16
1435,Jorapokhar,16
1436,Jugsalai,16
1437,Kailudih,16
1438,Kalikapur,16
1439,Kandra,16
1440,Kanke,16
1441,Katras,16
1442,Kedla,16
1443,Kenduadih,16
1444,Kharkhari,16
1445,Kharsawan,16
1446,Khelari,16
1447,Khunti,16
1448,Kiri Buru,16
1449,Kiriburu,16
1450,Kodarma,16
1451,Kuju,16
1452,Kurpania,16
1453,Kustai,16
1454,Lakarka,16
1455,Lapanga,16
1456,Latehar,16
1457,Lohardaga,16
1458,Loiya,16
1459,Loyabad,16
1460,Madhupur,16
1461,Mahesh Mundi,16
1462,Maithon,16
1463,Malkera,16
1464,Mango,16
1465,Manoharpur,16
1466,Marma,16
1467,Meghahatuburu Forest village,16
1468,Mera,16
1469,Meru,16
1470,Mihijam,16
1471,Mugma,16
1472,Muri,16
1473,Mushabani,16
1474,Nagri Kalan,16
1475,Netarhat,16
1476,Nirsa,16
1477,Noamundi,16
1478,Okni,16
1479,Orla,16
1480,Pakaur,16
1481,Palamau,16
1482,Palawa,16
1483,Panchet,16
1484,Panrra,16
1485,Paratdih,16
1486,Pathardih,16
1487,Patratu,16
1488,Phusro,16
1489,Pondar Kanali,16
1490,Rajmahal,16
1491,Ramgarh,16
1492,Ranchi,16
1493,Ray,16
1494,Rehla,16
1495,Religara,16
1496,Rohraband,16
1497,Sahibganj,16
1498,Sahnidih,16
1499,Saraidhela,16
1500,Saraikela,16
1501,Sarjamda,16
1502,Saunda,16
1503,Sewai,16
1504,Sijhua,16
1505,Sijua,16
1506,Simdega,16
1507,Sindari,16
1508,Sinduria,16
1509,Sini,16
1510,Sirka,16
1511,Siuliban,16
1512,Surubera,16
1513,Tati,16
1514,Tenudam,16
1515,Tisra,16
1516,Topa,16
1517,Topchanchi,16
1518,Adityanagar,17
1519,Adityapatna,17
1520,Afzalpur,17
1521,Ajjampur,17
1522,Aland,17
1523,Almatti Sitimani,17
1524,Alnavar,17
1525,Alur,17
1526,Ambikanagara,17
1527,Anekal,17
1528,Ankola,17
1529,Annigeri,17
1530,Arkalgud,17
1531,Arsikere,17
1532,Athni,17
1533,Aurad,17
1534,Badagavettu,17
1535,Badami,17
1536,Bagalkot,17
1537,Bagepalli,17
1538,Bailhongal,17
1539,Baindur,17
1540,Bajala,17
1541,Bajpe,17
1542,Banavar,17
1543,Bangarapet,17
1544,Bankapura,17
1545,Bannur,17
1546,Bantwal,17
1547,Basavakalyan,17
1548,Basavana Bagevadi,17
1549,Belagula,17
1550,Belakavadiq,17
1551,Belgaum,17
1552,Belgaum Cantonment,17
1553,Bellary,17
1554,Belluru,17
1555,Beltangadi,17
1556,Belur,17
1557,Belvata,17
1558,Bengaluru,17
1559,Bhadravati,17
1560,Bhalki,17
1561,Bhatkal,17
1562,Bhimarayanagudi,17
1563,Bhogadi,17
1564,Bidar,17
1565,Bijapur,17
1566,Bilgi,17
1567,Birur,17
1568,Bommanahalli,17
1569,Bommasandra,17
1570,Byadgi,17
1571,Byatarayanapura,17
1572,Chakranagar Colony,17
1573,Challakere,17
1574,Chamrajnagar,17
1575,Chamundi Betta,17
1576,Channagiri,17
1577,Channapatna,17
1578,Channarayapatna,17
1579,Chickballapur,17
1580,Chik Ballapur,17
1581,Chikkaballapur,17
1582,Chikmagalur,17
1583,Chiknayakanhalli,17
1584,Chikodi,17
1585,Chincholi,17
1586,Chintamani,17
1587,Chitaguppa,17
1588,Chitapur,17
1589,Chitradurga,17
1590,Coorg,17
1591,Dandeli,17
1592,Dargajogihalli,17
1593,Dasarahalli,17
1594,Davangere,17
1595,Devadurga,17
1596,Devagiri,17
1597,Devanhalli,17
1598,Dharwar,17
1599,Dhupdal,17
1600,Dod Ballapur,17
1601,Donimalai,17
1602,Gadag,17
1603,Gajendragarh,17
1604,Ganeshgudi,17
1605,Gangawati,17
1606,Gangoli,17
1607,Gauribidanur,17
1608,Gokak,17
1609,Gokak Falls,17
1610,Gonikoppal,17
1611,Gorur,17
1612,Gottikere,17
1613,Gubbi,17
1614,Gudibanda,17
1615,Gulbarga,17
1616,Guledgudda,17
1617,Gundlupet,17
1618,Gurmatkal,17
1619,Haliyal,17
1620,Hangal,17
1621,Harihar,17
1622,Harpanahalli,17
1623,Hassan,17
1624,Hatti,17
1625,Hatti Gold Mines,17
1626,Haveri,17
1627,Hebbagodi,17
1628,Hebbalu,17
1629,Hebri,17
1630,Heggadadevanakote,17
1631,Herohalli,17
1632,Hidkal,17
1633,Hindalgi,17
1634,Hirekerur,17
1635,Hiriyur,17
1636,Holalkere,17
1637,Hole Narsipur,17
1638,Homnabad,17
1639,Honavar,17
1640,Honnali,17
1641,Hosakote,17
1642,Hosanagara,17
1643,Hosangadi,17
1644,Hosdurga,17
1645,Hoskote,17
1646,Hospet,17
1647,Hubli,17
1648,Hukeri,17
1649,Hunasagi,17
1650,Hunasamaranahalli,17
1651,Hungund,17
1652,Hunsur,17
1653,Huvina Hadagalli,17
1654,Ilkal,17
1655,Indi,17
1656,Jagalur,17
1657,Jamkhandi,17
1658,Jevargi,17
1659,Jog Falls,17
1660,Kabini Colony,17
1661,Kadur,17
1662,Kalghatgi,17
1663,Kamalapuram,17
1664,Kampli,17
1665,Kanakapura,17
1666,Kangrali BK,17
1667,Kangrali KH,17
1668,Kannur,17
1669,Karkala,17
1670,Karwar,17
1671,Kemminja,17
1672,Kengeri,17
1673,Kerur,17
1674,Khanapur,17
1675,Kodigenahalli,17
1676,Kodiyal,17
1677,Kodlipet,17
1678,Kolar,17
1679,Kollegal,17
1680,Konanakunte,17
1681,Konanur,17
1682,Konnur,17
1683,Koppa,17
1684,Koppal,17
1685,Koratagere,17
1686,Kotekara,17
1687,Kothnur,17
1688,Kotturu,17
1689,Krishnapura,17
1690,Krishnarajanagar,17
1691,Krishnarajapura,17
1692,Krishnarajasagara,17
1693,Krishnarajpet,17
1694,Kudchi,17
1695,Kudligi,17
1696,Kudremukh,17
1697,Kumsi,17
1698,Kumta,17
1699,Kundapura,17
1700,Kundgol,17
1701,Kunigal,17
1702,Kurgunta,17
1703,Kushalnagar,17
1704,Kushtagi,17
1705,Kyathanahalli,17
1706,Lakshmeshwar,17
1707,Lingsugur,17
1708,Londa,17
1709,Maddur,17
1710,Madhugiri,17
1711,Madikeri,17
1712,Magadi,17
1713,Magod Falls,17
1714,Mahadeswara Hills,17
1715,Mahadevapura,17
1716,Mahalingpur,17
1717,Maisuru,17
1718,Maisuru Cantonment,17
1719,Malavalli,17
1720,Mallar,17
1721,Malpe,17
1722,Malur,17
1723,Manchenahalli,17
1724,Mandya,17
1725,Mangalore,17
1726,Mangaluru,17
1727,Manipal,17
1728,Manvi,17
1729,Maski,17
1730,Mastikatte Colony,17
1731,Mayakonda,17
1732,Melukote,17
1733,Molakalmuru,17
1734,Mudalgi,17
1735,Mudbidri,17
1736,Muddebihal,17
1737,Mudgal,17
1738,Mudhol,17
1739,Mudigere,17
1740,Mudushedde,17
1741,Mulbagal,17
1742,Mulgund,17
1743,Mulki,17
1744,Mulur,17
1745,Mundargi,17
1746,Mundgod,17
1747,Munirabad,17
1748,Munnur,17
1749,Murudeshwara,17
1750,Mysore,17
1751,Nagamangala,17
1752,Nanjangud,17
1753,Naragund,17
1754,Narasimharajapura,17
1755,Naravi,17
1756,Narayanpur,17
1757,Naregal,17
1758,Navalgund,17
1759,Nelmangala,17
1760,Nipani,17
1761,Nitte,17
1762,Nyamati,17
1763,Padu,17
1764,Pandavapura,17
1765,Pattanagere,17
1766,Pavagada,17
1767,Piriyapatna,17
1768,Ponnampet,17
1769,Puttur,17
1770,Rabkavi,17
1771,Raichur,17
1772,Ramanagaram,17
1773,Ramdurg,17
1774,Ranibennur,17
1775,Raybag,17
1776,Robertsonpet,17
1777,Ron,17
1778,Sadalgi,17
1779,Sagar,17
1780,Sakleshpur,17
1781,Saligram,17
1782,Sandur,17
1783,Sanivarsante,17
1784,Sankeshwar,17
1785,Sargur,17
1786,Sathyamangala,17
1787,Saundatti Yellamma,17
1788,Savanur,17
1789,Sedam,17
1790,Shahabad,17
1791,Shahabad A.C.C.,17
1792,Shahapur,17
1793,Shahpur,17
1794,Shaktinagar,17
1795,Shiggaon,17
1796,Shikarpur,17
1797,Shimoga,17
1798,Shirhatti,17
1799,Shorapur,17
1800,Shravanabelagola,17
1801,Shrirangapattana,17
1802,Siddapur,17
1803,Sidlaghatta,17
1804,Sindgi,17
1805,Sindhnur,17
1806,Sira,17
1807,Sirakoppa,17
1808,Sirsi,17
1809,Siruguppa,17
1810,Someshwar,17
1811,Somvarpet,17
1812,Sorab,17
1813,Sringeri,17
1814,Srinivaspur,17
1815,Sulya,17
1816,Suntikopa,17
1817,Talikota,17
1818,Tarikera,17
1819,Tekkalakota,17
1820,Terdal,17
1821,Thokur,17
1822,Thumbe,17
1823,Tiptur,17
1824,Tirthahalli,17
1825,Tirumakudal Narsipur,17
1826,Tonse,17
1827,Tumkur,17
1828,Turuvekere,17
1829,Udupi,17
1830,Ullal,17
1831,Uttarahalli,17
1832,Venkatapura,17
1833,Vijayapura,17
1834,Virarajendrapet,17
1835,Wadi,17
1836,Wadi A.C.C.,17
1837,Yadgir,17
1838,Yelahanka,17
1839,Yelandur,17
1840,Yelbarga,17
1841,Yellapur,17
1842,Yenagudde,17
1843,Adimaly,18
1844,Adoor,18
1845,Adur,18
1846,Akathiyur,18
1847,Alangad,18
1848,Alappuzha,18
1849,Aluva,18
1850,Ancharakandy,18
1851,Angamaly,18
1852,Aroor,18
1853,Arukutti,18
1854,Attingal,18
1855,Avinissery,18
1856,Azhikode North,18
1857,Azhikode South,18
1858,Azhiyur,18
1859,Balussery,18
1860,Bangramanjeshwar,18
1861,Beypur,18
1862,Brahmakulam,18
1863,Chala,18
1864,Chalakudi,18
1865,Changanacheri,18
1866,Chauwara,18
1867,Chavakkad,18
1868,Chelakkara,18
1869,Chelora,18
1870,Chendamangalam,18
1871,Chengamanad,18
1872,Chengannur,18
1873,Cheranallur,18
1874,Cheriyakadavu,18
1875,Cherthala,18
1876,Cherukunnu,18
1877,Cheruthazham,18
1878,Cheruvannur,18
1879,Cheruvattur,18
1880,Chevvur,18
1881,Chirakkal,18
1882,Chittur,18
1883,Chockli,18
1884,Churnikkara,18
1885,Dharmadam,18
1886,Edappal,18
1887,Edathala,18
1888,Elayavur,18
1889,Elur,18
1890,Eranholi,18
1891,Erattupetta,18
1892,Ernakulam,18
1893,Eruvatti,18
1894,Ettumanoor,18
1895,Feroke,18
1896,Guruvayur,18
1897,Haripad,18
1898,Hosabettu,18
1899,Idukki,18
1900,Iringaprom,18
1901,Irinjalakuda,18
1902,Iriveri,18
1903,Kadachira,18
1904,Kadalundi,18
1905,Kadamakkudy,18
1906,Kadirur,18
1907,Kadungallur,18
1908,Kakkodi,18
1909,Kalady,18
1910,Kalamassery,18
1911,Kalliasseri,18
1912,Kalpetta,18
1913,Kanhangad,18
1914,Kanhirode,18
1915,Kanjikkuzhi,18
1916,Kanjikode,18
1917,Kanjirappalli,18
1918,Kannadiparamba,18
1919,Kannangad,18
1920,Kannapuram,18
1921,Kannur,18
1922,Kannur Cantonment,18
1923,Karunagappally,18
1924,Karuvamyhuruthy,18
1925,Kasaragod,18
1926,Kasargod,18
1927,Kattappana,18
1928,Kayamkulam,18
1929,Kedamangalam,18
1930,Kochi,18
1931,Kodamthuruthu,18
1932,Kodungallur,18
1933,Koduvally,18
1934,Koduvayur,18
1935,Kokkothamangalam,18
1936,Kolazhy,18
1937,Kollam,18
1938,Komalapuram,18
1939,Koothattukulam,18
1940,Koratty,18
1941,Kothamangalam,18
1942,Kottarakkara,18
1943,Kottayam,18
1944,Kottayam Malabar,18
1945,Kottuvally,18
1946,Koyilandi,18
1947,Kozhikode,18
1948,Kudappanakunnu,18
1949,Kudlu,18
1950,Kumarakom,18
1951,Kumily,18
1952,Kunnamangalam,18
1953,Kunnamkulam,18
1954,Kurikkad,18
1955,Kurkkanchery,18
1956,Kuthuparamba,18
1957,Kuttakulam,18
1958,Kuttikkattur,18
1959,Kuttur,18
1960,Malappuram,18
1961,Mallappally,18
1962,Manjeri,18
1963,Manjeshwar,18
1964,Mannancherry,18
1965,Mannar,18
1966,Mannarakkat,18
1967,Maradu,18
1968,Marathakkara,18
1969,Marutharod,18
1970,Mattannur,18
1971,Mavelikara,18
1972,Mavilayi,18
1973,Mavur,18
1974,Methala,18
1975,Muhamma,18
1976,Mulavukad,18
1977,Mundakayam,18
1978,Munderi,18
1979,Munnar,18
1980,Muthakunnam,18
1981,Muvattupuzha,18
1982,Muzhappilangad,18
1983,Nadapuram,18
1984,Nadathara,18
1985,Narath,18
1986,Nattakam,18
1987,Nedumangad,18
1988,Nenmenikkara,18
1989,New Mahe,18
1990,Neyyattinkara,18
1991,Nileshwar,18
1992,Olavanna,18
1993,Ottapalam,18
1994,Ottappalam,18
1995,Paduvilayi,18
1996,Palai,18
1997,Palakkad,18
1998,Palayad,18
1999,Palissery,18
2000,Pallikkunnu,18
2001,Paluvai,18
2002,Panniyannur,18
2003,Pantalam,18
2004,Panthiramkavu,18
2005,Panur,18
2006,Pappinisseri,18
2007,Parassala,18
2008,Paravur,18
2009,Pathanamthitta,18
2010,Pathanapuram,18
2011,Pathiriyad,18
2012,Pattambi,18
2013,Pattiom,18
2014,Pavaratty,18
2015,Payyannur,18
2016,Peermade,18
2017,Perakam,18
2018,Peralasseri,18
2019,Peringathur,18
2020,Perinthalmanna,18
2021,Perole,18
2022,Perumanna,18
2023,Perumbaikadu,18
2024,Perumbavoor,18
2025,Pinarayi,18
2026,Piravam,18
2027,Ponnani,18
2028,Pottore,18
2029,Pudukad,18
2030,Punalur,18
2031,Puranattukara,18
2032,Puthunagaram,18
2033,Puthuppariyaram,18
2034,Puzhathi,18
2035,Ramanattukara,18
2036,Shoranur,18
2037,Sultans Battery,18
2038,Sulthan Bathery,18
2039,Talipparamba,18
2040,Thaikkad,18
2041,Thalassery,18
2042,Thannirmukkam,18
2043,Theyyalingal,18
2044,Thiruvalla,18
2045,Thiruvananthapuram,18
2046,Thiruvankulam,18
2047,Thodupuzha,18
2048,Thottada,18
2049,Thrippunithura,18
2050,Thrissur,18
2051,Tirur,18
2052,Udma,18
2053,Vadakara,18
2054,Vaikam,18
2055,Valapattam,18
2056,Vallachira,18
2057,Varam,18
2058,Varappuzha,18
2059,Varkala,18
2060,Vayalar,18
2061,Vazhakkala,18
2062,Venmanad,18
2063,Villiappally,18
2064,Wayanad,18
2065,Agethi,19
2066,Amini,19
2067,Androth Island,19
2068,Kavaratti,19
2069,Minicoy,19
2070,Agar,20
2071,Ajaigarh,20
2072,Akoda,20
2073,Akodia,20
2074,Alampur,20
2075,Alirajpur,20
2076,Alot,20
2077,Amanganj,20
2078,Amarkantak,20
2079,Amarpatan,20
2080,Amarwara,20
2081,Ambada,20
2082,Ambah,20
2083,Amla,20
2084,Amlai,20
2085,Anjad,20
2086,Antri,20
2087,Anuppur,20
2088,Aron,20
2089,Ashoknagar,20
2090,Ashta,20
2091,Babai,20
2092,Bada Malhera,20
2093,Badagaon,20
2094,Badagoan,20
2095,Badarwas,20
2096,Badawada,20
2097,Badi,20
2098,Badkuhi,20
2099,Badnagar,20
2100,Badnawar,20
2101,Badod,20
2102,Badoda,20
2103,Badra,20
2104,Bagh,20
2105,Bagli,20
2106,Baihar,20
2107,Baikunthpur,20
2108,Bakswaha,20
2109,Balaghat,20
2110,Baldeogarh,20
2111,Bamaniya,20
2112,Bamhani,20
2113,Bamor,20
2114,Bamora,20
2115,Banda,20
2116,Bangawan,20
2117,Bansatar Kheda,20
2118,Baraily,20
2119,Barela,20
2120,Barghat,20
2121,Bargi,20
2122,Barhi,20
2123,Barigarh,20
2124,Barwaha,20
2125,Barwani,20
2126,Basoda,20
2127,Begamganj,20
2128,Beohari,20
2129,Berasia,20
2130,Betma,20
2131,Betul,20
2132,Betul Bazar,20
2133,Bhainsdehi,20
2134,Bhamodi,20
2135,Bhander,20
2136,Bhanpura,20
2137,Bharveli,20
2138,Bhaurasa,20
2139,Bhavra,20
2140,Bhedaghat,20
2141,Bhikangaon,20
2142,Bhilakhedi,20
2143,Bhind,20
2144,Bhitarwar,20
2145,Bhopal,20
2146,Bhuibandh,20
2147,Biaora,20
2148,Bijawar,20
2149,Bijeypur,20
2150,Bijrauni,20
2151,Bijuri,20
2152,Bilaua,20
2153,Bilpura,20
2154,Bina Railway Colony,20
2155,Bina-Etawa,20
2156,Birsinghpur,20
2157,Boda,20
2158,Budhni,20
2159,Burhanpur,20
2160,Burhar,20
2161,Chachaura Binaganj,20
2162,Chakghat,20
2163,Chandameta Butar,20
2164,Chanderi,20
2165,Chandia,20
2166,Chandla,20
2167,Chaurai Khas,20
2168,Chhatarpur,20
2169,Chhindwara,20
2170,Chhota Chhindwara,20
2171,Chichli,20
2172,Chitrakut,20
2173,Churhat,20
2174,Daboh,20
2175,Dabra,20
2176,Damoh,20
2177,Damua,20
2178,Datia,20
2179,Deodara,20
2180,Deori,20
2181,Deori Khas,20
2182,Depalpur,20
2183,Devendranagar,20
2184,Devhara,20
2185,Dewas,20
2186,Dhamnod,20
2187,Dhana,20
2188,Dhanpuri,20
2189,Dhar,20
2190,Dharampuri,20
2191,Dighawani,20
2192,Diken,20
2193,Dindori,20
2194,Dola,20
2195,Dumar Kachhar,20
2196,Dungariya Chhapara,20
2197,Gadarwara,20
2198,Gairatganj,20
2199,Gandhi Sagar Hydel Colony,20
2200,Ganjbasoda,20
2201,Garhakota,20
2202,Garhi Malhara,20
2203,Garoth,20
2204,Gautapura,20
2205,Ghansor,20
2206,Ghuwara,20
2207,Gogaon,20
2208,Gogapur,20
2209,Gohad,20
2210,Gormi,20
2211,Govindgarh,20
2212,Guna,20
2213,Gurh,20
2214,Gwalior,20
2215,Hanumana,20
2216,Harda,20
2217,Harpalpur,20
2218,Harrai,20
2219,Harsud,20
2220,Hatod,20
2221,Hatpipalya,20
2222,Hatta,20
2223,Hindoria,20
2224,Hirapur,20
2225,Hoshangabad,20
2226,Ichhawar,20
2227,Iklehra,20
2228,Indergarh,20
2229,Indore,20
2230,Isagarh,20
2231,Itarsi,20
2232,Jabalpur,20
2233,Jabalpur Cantonment,20
2234,Jabalpur G.C.F,20
2235,Jaisinghnagar,20
2236,Jaithari,20
2237,Jaitwara,20
2238,Jamai,20
2239,Jaora,20
2240,Jatachhapar,20
2241,Jatara,20
2242,Jawad,20
2243,Jawar,20
2244,Jeronkhalsa,20
2245,Jhabua,20
2246,Jhundpura,20
2247,Jiran,20
2248,Jirapur,20
2249,Jobat,20
2250,Joura,20
2251,Kailaras,20
2252,Kaimur,20
2253,Kakarhati,20
2254,Kalichhapar,20
2255,Kanad,20
2256,Kannod,20
2257,Kantaphod,20
2258,Kareli,20
2259,Karera,20
2260,Kari,20
2261,Karnawad,20
2262,Karrapur,20
2263,Kasrawad,20
2264,Katangi,20
2265,Katni,20
2266,Kelhauri,20
2267,Khachrod,20
2268,Khajuraho,20
2269,Khamaria,20
2270,Khand,20
2271,Khandwa,20
2272,Khaniyadhana,20
2273,Khargapur,20
2274,Khargone,20
2275,Khategaon,20
2276,Khetia,20
2277,Khilchipur,20
2278,Khirkiya,20
2279,Khujner,20
2280,Khurai,20
2281,Kolaras,20
2282,Kotar,20
2283,Kothi,20
2284,Kotma,20
2285,Kukshi,20
2286,Kumbhraj,20
2287,Kurwai,20
2288,Lahar,20
2289,Lakhnadon,20
2290,Lateri,20
2291,Laundi,20
2292,Lidhora Khas,20
2293,Lodhikheda,20
2294,Loharda,20
2295,Machalpur,20
2296,Madhogarh,20
2297,Maharajpur,20
2298,Maheshwar,20
2299,Mahidpur,20
2300,Maihar,20
2301,Majholi,20
2302,Makronia,20
2303,Maksi,20
2304,Malaj Khand,20
2305,Malanpur,20
2306,Malhargarh,20
2307,Manasa,20
2308,Manawar,20
2309,Mandav,20
2310,Mandideep,20
2311,Mandla,20
2312,Mandleshwar,20
2313,Mandsaur,20
2314,Manegaon,20
2315,Mangawan,20
2316,Manglaya Sadak,20
2317,Manpur,20
2318,Mau,20
2319,Mauganj,20
2320,Meghnagar,20
2321,Mehara Gaon,20
2322,Mehgaon,20
2323,Mhaugaon,20
2324,Mhow,20
2325,Mihona,20
2326,Mohgaon,20
2327,Morar,20
2328,Morena,20
2329,Morwa,20
2330,Multai,20
2331,Mundi,20
2332,Mungaoli,20
2333,Murwara,20
2334,Nagda,20
2335,Nagod,20
2336,Nagri,20
2337,Naigarhi,20
2338,Nainpur,20
2339,Nalkheda,20
2340,Namli,20
2341,Narayangarh,20
2342,Narsimhapur,20
2343,Narsingarh,20
2344,Narsinghpur,20
2345,Narwar,20
2346,Nasrullaganj,20
2347,Naudhia,20
2348,Naugaon,20
2349,Naurozabad,20
2350,Neemuch,20
2351,Nepa Nagar,20
2352,Neuton Chikhli Kalan,20
2353,Nimach,20
2354,Niwari,20
2355,Obedullaganj,20
2356,Omkareshwar,20
2357,Orachha,20
2358,Ordinance Factory Itarsi,20
2359,Pachmarhi,20
2360,Pachmarhi Cantonment,20
2361,Pachore,20
2362,Palchorai,20
2363,Palda,20
2364,Palera,20
2365,Pali,20
2366,Panagar,20
2367,Panara,20
2368,Pandaria,20
2369,Pandhana,20
2370,Pandhurna,20
2371,Panna,20
2372,Pansemal,20
2373,Parasia,20
2374,Pasan,20
2375,Patan,20
2376,Patharia,20
2377,Pawai,20
2378,Petlawad,20
2379,Phuph Kalan,20
2380,Pichhore,20
2381,Pipariya,20
2382,Pipliya Mandi,20
2383,Piploda,20
2384,Pithampur,20
2385,Polay Kalan,20
2386,Porsa,20
2387,Prithvipur,20
2388,Raghogarh,20
2389,Rahatgarh,20
2390,Raisen,20
2391,Rajakhedi,20
2392,Rajgarh,20
2393,Rajnagar,20
2394,Rajpur,20
2395,Rampur Baghelan,20
2396,Rampur Naikin,20
2397,Rampura,20
2398,Ranapur,20
2399,Ranipura,20
2400,Ratangarh,20
2401,Ratlam,20
2402,Ratlam Kasba,20
2403,Rau,20
2404,Rehli,20
2405,Rehti,20
2406,Rewa,20
2407,Sabalgarh,20
2408,Sagar,20
2409,Sagar Cantonment,20
2410,Sailana,20
2411,Sanawad,20
2412,Sanchi,20
2413,Sanwer,20
2414,Sarangpur,20
2415,Sardarpur,20
2416,Sarni,20
2417,Satai,20
2418,Satna,20
2419,Satwas,20
2420,Sausar,20
2421,Sehore,20
2422,Semaria,20
2423,Sendhwa,20
2424,Seondha,20
2425,Seoni,20
2426,Seoni Malwa,20
2427,Sethia,20
2428,Shahdol,20
2429,Shahgarh,20
2430,Shahpur,20
2431,Shahpura,20
2432,Shajapur,20
2433,Shamgarh,20
2434,Sheopur,20
2435,Shivpuri,20
2436,Shujalpur,20
2437,Sidhi,20
2438,Sihora,20
2439,Singolo,20
2440,Singrauli,20
2441,Sinhasa,20
2442,Sirgora,20
2443,Sirmaur,20
2444,Sironj,20
2445,Sitamau,20
2446,Sohagpur,20
2447,Sonkatch,20
2448,Soyatkalan,20
2449,Suhagi,20
2450,Sultanpur,20
2451,Susner,20
2452,Suthaliya,20
2453,Tal,20
2454,Talen,20
2455,Tarana,20
2456,Taricharkalan,20
2457,Tekanpur,20
2458,Tendukheda,20
2459,Teonthar,20
2460,Thandia,20
2461,Tikamgarh,20
2462,Timarni,20
2463,Tirodi,20
2464,Udaipura,20
2465,Ujjain,20
2466,Ukwa,20
2467,Umaria,20
2468,Unchahara,20
2469,Unhel,20
2470,Vehicle Factory Jabalpur,20
2471,Vidisha,20
2472,Vijayraghavgarh,20
2473,Waraseoni,20
2474,Achalpur,21
2475,Aheri,21
2476,Ahmadnagar Cantonment,21
2477,Ahmadpur,21
2478,Ahmednagar,21
2479,Ajra,21
2480,Akalkot,21
2481,Akkalkuwa,21
2482,Akola,21
2483,Akot,21
2484,Alandi,21
2485,Alibag,21
2486,Allapalli,21
2487,Alore,21
2488,Amalner,21
2489,Ambad,21
2490,Ambajogai,21
2491,Ambernath,21
2492,Ambivali Tarf Wankhal,21
2493,Amgaon,21
2494,Amravati,21
2495,Anjangaon,21
2496,Arvi,21
2497,Ashta,21
2498,Ashti,21
2499,Aurangabad,21
2500,Aurangabad Cantonment,21
2501,Ausa,21
2502,Babhulgaon,21
2503,Badlapur,21
2504,Balapur,21
2505,Ballarpur,21
2506,Baramati,21
2507,Barshi,21
2508,Basmat,21
2509,Beed,21
2510,Bhadravati,21
2511,Bhagur,21
2512,Bhandara,21
2513,Bhigvan,21
2514,Bhingar,21
2515,Bhiwandi,21
2516,Bhokhardan,21
2517,Bhor,21
2518,Bhosari,21
2519,Bhum,21
2520,Bhusawal,21
2521,Bid,21
2522,Biloli,21
2523,Birwadi,21
2524,Boisar,21
2525,Bop Khel,21
2526,Brahmapuri,21
2527,Budhgaon,21
2528,Buldana,21
2529,Buldhana,21
2530,Butibori,21
2531,Chakan,21
2532,Chalisgaon,21
2533,Chandrapur,21
2534,Chandur,21
2535,Chandur Bazar,21
2536,Chandvad,21
2537,Chicholi,21
2538,Chikhala,21
2539,Chikhaldara,21
